PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
1269388800,MANHEIM,2007,3,CHEVROLET,EQUINOX AWD V6,LT,4D SUV LT,WHITE,AUTO,1,Alloy,84675,AMERICAN,MEDIUM SUV,GM,12838,15417,16710,18804,13359,15538,17346,19615,,,22808,75236,TX,9250,0,1633
1243382400,MANHEIM,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2,Covers,45175,AMERICAN,MEDIUM,GM,4123,5657,4953,6610,4123,5657,4953,6610,,,99750,32124,FL,5000,0,834
1278633600,ADESA,2003,7,CHRYSLER,VOYAGER FWD V6,LX,MINIVAN 3.3L LX POPULAR,GREY,AUTO,2,Covers,85428,AMERICAN,VAN,CHRYSLER,3646,4998,6602,7903,3087,4468,6284,7382,,,5546,34203,FL,5735,0,2063
1237852800,OTHER,2001,8,PONTIAC,GRAND AM 4C 2.4L I-4,SE,4D SEDAN SE,WHITE,AUTO,2,Covers,70203,AMERICAN,MEDIUM,GM,2330,3159,3016,3912,4664,6495,5537,7515,,,23359,90650,CA,3850,0,1806
1276560000,ADESA,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLACK,AUTO,1,Alloy,71144,AMERICAN,MEDIUM SUV,CHRYSLER,8288,9731,12597,13689,7948,9645,12369,13677,,,19619,45005,OH,10020,0,1623
1280361600,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,2,Covers,70976,AMERICAN,MEDIUM,CHRYSLER,7621,8631,11540,12521,7145,8326,11017,11962,,,21973,32124,FL,7650,0,1155
1272412800,OTHER,2004,6,GMC,ENVOY 4WD 6C,SLE,4D UTILITY 4.2L,SILVER,AUTO,1,Alloy,85469,AMERICAN,MEDIUM SUV,GM,8122,9388,11698,13077,8122,9388,11698,13077,,,18880,29697,SC,8800,0,2152
1248825600,OTHER,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,BLUE,AUTO,2,Covers,90151,AMERICAN,VAN,GM,0,0,0,0,0,0,0,0,,,18880,29697,SC,7500,0,2495
1242691200,MANHEIM,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE FFV,BLUE,AUTO,1,Alloy,92159,AMERICAN,MEDIUM,FORD,4321,5665,5167,6618,4321,5665,5167,6618,,,18111,19440,PA,4200,0,1053
1233619200,ADESA,2004,5,CHEVROLET,TRAILBLAZER EXT 2WD,LT,4D SUV 4.2L LS,GREEN,AUTO,1,Alloy,52741,AMERICAN,MEDIUM SUV,GM,5744,6653,6704,7685,6461,7369,7478,8459,,,22808,78754,TX,7175,0,920
1288051200,OTHER,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,AUTO,2,Covers,64427,OTHER ASIAN,MEDIUM,OTHER,6796,7555,10140,10805,7472,8670,10671,11898,NO,GREEN,3453,84104,UT,6610,0,533
1259884800,MANHEIM,2006,3,SUZUKI,GRAND VITARA 2WD,,4D SPORT UTILITY PREMIUM,GREY,AUTO,1,Alloy,70409,OTHER ASIAN,MEDIUM SUV,OTHER,8409,9614,11539,12438,9413,10649,12565,13817,,,21053,89165,NV,7520,0,1155
1292544000,ADESA,2002,8,PONTIAC,SUNFIRE,SE,4D SEDAN SE,GOLD,AUTO,,,101489,AMERICAN,COMPACT,GM,2048,2635,4464,5358,2048,2635,4338,5230,,,18880,37771,TN,2945,0,1750
1271721600,MANHEIM,2007,3,PONTIAC,G6 V6,GT,4D SEDAN GT,GREY,AUTO,1,Alloy,77388,AMERICAN,MEDIUM,GM,9159,10905,12639,14443,9046,10902,13402,16152,,,3453,80022,CO,8205,0,1272
1235520000,OTHER,2006,3,CHRYSLER,SEBRING 4C 2.4L I-4,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,48185,AMERICAN,MEDIUM,CHRYSLER,5584,6872,6531,7922,5452,6295,6388,7299,,,18880,29697,SC,5700,0,834
1254873600,MANHEIM,2003,6,CHEVROLET,VENTURE FWD V6 3.4L,Bas,PASSENGER EXT 3.4L,OTHER,AUTO,1,Alloy,84470,AMERICAN,VAN,GM,2772,3929,3494,4743,2386,3864,6128,9924,,,21973,32824,FL,5700,0,5392
1269907200,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,59898,AMERICAN,MEDIUM,CHRYSLER,5557,6686,8544,10008,4906,5881,8581,9467,,,10315,30315,GA,5780,1,1086
1266796800,ADESA,2004,6,SATURN,ION,1,4D SEDAN LEVEL 1,RED,MANUAL,1,Alloy,67785,AMERICAN,MEDIUM,GM,3103,3790,5925,6671,2395,3388,5220,6301,,,20928,33619,FL,4400,0,728
1244592000,MANHEIM,2007,2,PONTIAC,G6 4C 2.4L I4 MFI /,Bas,4D SEDAN SE1,RED,AUTO,1,Alloy,50810,AMERICAN,MEDIUM,GM,7952,9009,9088,10230,7952,9009,9088,10230,,,18822,78219,TX,6225,0,837
1273190400,OTHER,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,1,Alloy,67678,AMERICAN,LARGE,GM,8106,9858,12053,13713,8092,9645,11824,13752,,,17212,76063,TX,8000,0,1703
1253664000,MANHEIM,2004,5,SATURN,VUE 2WD V6 3.5L V6 M,,4D CUV 3.0L,BLACK,AUTO,1,Alloy,73870,AMERICAN,MEDIUM SUV,GM,4951,6331,5847,7337,5017,5856,8915,9804,,,23359,92807,CA,6645,0,1389
1263427200,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2,Covers,63995,OTHER ASIAN,MEDIUM,OTHER,4728,5668,8270,9248,5200,5970,8853,10163,,,18822,78227,TX,5515,0,533
1291939200,MANHEIM,2005,5,HYUNDAI,ACCENT,GLS,4D SEDAN GLS,RED,AUTO,2,Covers,91384,OTHER ASIAN,COMPACT,OTHER,3027,3854,6065,6751,2972,3924,5732,7013,,,23657,89165,NV,3430,0,1053
1251849600,ADESA,2004,5,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE1,GREY,AUTO,2,Covers,55986,AMERICAN,MEDIUM,GM,3253,4540,4013,5403,3184,4327,3939,5173,,,19619,20166,VA,5685,0,1666
1288137600,MANHEIM,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN,PURPLE,AUTO,1,Alloy,88948,AMERICAN,MEDIUM,CHRYSLER,3265,4336,6359,7658,3716,4755,6691,7438,NO,GREEN,20928,32824,FL,4550,0,1503
1233273600,OTHER,2005,4,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,76278,AMERICAN,MEDIUM SUV,GM,8219,9894,9377,11186,8458,10139,9635,11450,,,20740,29461,SC,7500,0,1974
1258329600,MANHEIM,2003,6,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,RED,AUTO,1,Alloy,57014,AMERICAN,LARGE SUV,FORD,6171,7278,7165,8360,5968,7266,10044,11404,,,20928,27542,NC,9100,0,1137
1281571200,MANHEIM,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,67124,TOP LINE ASIAN,MEDIUM,OTHER,10502,12190,14371,15867,9189,10627,12695,14168,,,52646,22403,VA,10140,0,630
1287532800,OTHER,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,BEIGE,AUTO,1,Alloy,64644,AMERICAN,COMPACT,FORD,3138,3994,6076,7081,3932,4880,7426,8085,,,17675,27407,NC,5300,0,1020
1289260800,OTHER,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,64129,AMERICAN,LARGE,GM,7456,8716,10705,12114,7078,8282,10791,12229,,,18881,37421,TN,8500,0,1703
1246320000,OTHER,2003,6,KIA,RIO 1.6L I4 MPI,Bas,4D SEDAN,GREEN,AUTO,2,Covers,65748,OTHER ASIAN,COMPACT,OTHER,1475,2091,2093,2758,1948,2671,2604,3385,,,20234,95673,CA,3190,0,833
1275955200,MANHEIM,2008,2,SATURN,AURA V6,XE,4D SEDAN XE,GREY,AUTO,2,Covers,88864,AMERICAN,MEDIUM,GM,9355,10927,13464,14795,9762,11378,13861,15263,,,18111,19440,PA,7075,0,1373
1273536000,MANHEIM,2001,9,HYUNDAI,ACCENT,GL,4D SEDAN GL,RED,MANUAL,2,Covers,42826,OTHER ASIAN,COMPACT,OTHER,0,0,0,0,1314,1814,3954,4524,,,21973,19440,PA,3505,0,993
1242259200,MANHEIM,2007,2,CHRYSLER,PACIFICA FWD 3.8L V6,Bas,4D SPORT,BLUE,AUTO,2,Covers,53850,AMERICAN,CROSSOVER,CHRYSLER,9931,11865,11225,13314,9931,11865,11225,13314,,,5546,33619,FL,7780,0,1086
1245110400,MANHEIM,2007,2,JEEP,LIBERTY 4WD V6,Spo,4D SUV,WHITE,AUTO,1,Alloy,79840,AMERICAN,SMALL SUV,CHRYSLER,12453,13670,13949,15264,12453,13670,13949,15264,,,3453,80022,CO,6980,0,920
1280448000,MANHEIM,2002,8,NISSAN,ALTIMA,Bas,4D SEDAN,GOLD,AUTO,2,Covers,71486,TOP LINE ASIAN,MEDIUM,OTHER,3632,4632,6613,7549,3553,4654,6682,8753,,,835,89165,NV,6630,0,986
1280966400,MANHEIM,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,69584,AMERICAN,MEDIUM,GM,4561,5979,7915,9362,5101,6338,8259,9517,,,17675,29532,SC,6460,0,1118
1240963200,MANHEIM,2004,5,FORD,EXPEDITION 2WD V8 4.,XLS,4D SUV 4.6L XLS,RED,AUTO,2,Covers,67833,AMERICAN,LARGE SUV,FORD,8202,10501,9358,11841,8008,9548,9149,10812,,,23359,92807,CA,9475,0,923
1286409600,OTHER,2006,4,JEEP,LIBERTY 2WD V6,Spo,4D SUV,SILVER,AUTO,1,Alloy,64920,AMERICAN,SMALL SUV,CHRYSLER,7162,8775,10278,12185,6963,8399,11248,12489,,,20833,73108,OK,7485,0,630
1265760000,MANHEIM,2005,5,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,WHITE,AUTO,1,Alloy,81510,AMERICAN,VAN,CHRYSLER,6206,7159,10284,11466,6805,8076,10590,12168,,,19638,33809,FL,7620,0,1763
1288742400,ADESA,2006,4,SATURN,VUE 2WD 4C,,4D CUV 2.2L,GREEN,AUTO,2,Covers,78866,AMERICAN,MEDIUM SUV,GM,5256,6598,9999,10983,5205,6636,8785,10390,,,21053,85226,AZ,7950,0,1623
1281052800,MANHEIM,2003,7,FORD,EXPLORER 4WD V6,XLS,4D SUV 4.0L FFV XLS,WHITE,AUTO,2,Covers,66484,AMERICAN,MEDIUM SUV,FORD,5133,6945,8467,10551,3817,5119,7637,8688,,,99750,85040,AZ,7200,0,1808
1287014400,OTHER,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,PURPLE,AUTO,2,Covers,80583,AMERICAN,COMPACT,GM,4485,5673,7829,8831,4698,5878,7835,9102,,,17212,73108,OK,5235,0,853
1250035200,MANHEIM,2001,8,BUICK,LE SABRE Unspecified,Cus,4D SEDAN CUSTOM,SILVER,AUTO,1,Alloy,79742,AMERICAN,LARGE,GM,3257,4395,4018,5247,3235,4623,3994,5493,,,20740,32124,FL,4100,0,2508
1269907200,OTHER,2004,6,NISSAN,SENTRA,S,4D SEDAN 1.8,BLACK,AUTO,2,Covers,69638,TOP LINE ASIAN,COMPACT,OTHER,3997,4924,6867,8338,3426,4258,6808,7517,,,3453,84104,UT,4995,0,533
1257379200,OTHER,2006,3,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LT,GREEN,AUTO,1,Alloy,92088,AMERICAN,MEDIUM SUV,GM,12951,15375,14487,17105,13650,15486,17876,19843,,,17212,73108,OK,8020,0,2351
1279065600,ADESA,2006,4,PONTIAC,G6 4C,Bas,4D SEDAN SE,SILVER,AUTO,2,Covers,78191,AMERICAN,MEDIUM,GM,5722,6939,9469,10552,6342,7654,9666,11206,,,21053,85226,AZ,7950,0,1038
1271203200,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,84683,AMERICAN,MEDIUM,CHRYSLER,7900,9114,11518,12688,7732,8871,10977,12094,,,21973,32824,FL,7980,0,1243
1234310400,MANHEIM,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,92748,AMERICAN,MEDIUM,FORD,4678,5644,5552,6596,5299,6367,6223,7376,,,3453,80011,CO,4165,0,1053
1275523200,MANHEIM,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,PURPLE,AUTO,1,Alloy,90383,AMERICAN,MEDIUM SUV,GM,8315,10163,12469,14150,8545,10403,12227,13996,,,20234,85353,AZ,8695,0,1630
1235520000,ADESA,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,67880,AMERICAN,COMPACT,GM,5330,6262,6256,7263,5125,6008,6035,6989,,,18111,30212,GA,5475,0,728
1231977600,MANHEIM,2004,5,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,71825,OTHER ASIAN,MEDIUM,OTHER,2334,2750,3021,3470,3126,4068,3876,4893,,,18111,30272,GA,3805,0,569
1279584000,MANHEIM,2004,6,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,BLUE,AUTO,2,Covers,89091,AMERICAN,MEDIUM SUV,CHRYSLER,7050,8756,11335,13216,7284,9088,11077,13143,,,835,85040,AZ,9740,0,1763
1258416000,MANHEIM,2005,4,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,WHITE,AUTO,1,Alloy,36017,AMERICAN,MEDIUM SUV,CHRYSLER,7818,9447,8943,10703,7431,9001,11300,13146,,,835,85040,AZ,10715,0,882
1234915200,OTHER,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GREY,AUTO,,,77809,AMERICAN,LARGE,GM,5017,6179,5918,7173,5080,6276,5986,7278,,,18880,29697,SC,6100,0,1974
1259712000,MANHEIM,2008,1,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,1,Alloy,41369,AMERICAN,COMPACT,GM,6778,7428,7820,8522,6905,7455,10990,11866,,,20234,94544,CA,6235,0,623
1269993600,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GOLD,AUTO,2,Covers,84795,TOP LINE ASIAN,MEDIUM,OTHER,6983,8440,10053,11564,6210,7693,9857,11602,,,19638,35004,AL,8400,0,723
1248652800,MANHEIM,2005,4,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,WHITE,AUTO,2,Covers,54109,AMERICAN,VAN,CHRYSLER,5050,6351,5954,7359,5048,6363,5952,7372,,,18880,27542,NC,6400,0,1251
1275868800,MANHEIM,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L,WHITE,AUTO,1,Alloy,82460,AMERICAN,VAN,GM,3751,4925,7275,8960,3309,4654,6673,8482,,,8172,27542,NC,5700,0,5092
1265241600,MANHEIM,2004,6,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,SILVER,AUTO,2,Covers,90824,AMERICAN,MEDIUM SUV,CHRYSLER,6105,7450,9995,11217,7333,9175,10702,12137,,,19638,33762,FL,8435,0,1630
1253577600,MANHEIM,2006,3,CHEVROLET,IMPALA 3.9L V6 SFI,LT,4D SEDAN LT 3.9L,SILVER,AUTO,1,Alloy,82370,AMERICAN,LARGE,GM,8039,10103,9182,11411,7139,8403,10633,12162,,,20207,75050,TX,7685,0,2152
1292371200,MANHEIM,2004,6,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,BLUE,AUTO,2,Covers,36430,AMERICAN,MEDIUM,GM,3136,4379,6037,7325,2559,3562,5525,6700,,,99750,32124,FL,5500,0,762
1242172800,MANHEIM,2005,4,DODGE,DURANGO 4WD V8 SEFI,SLT,4D SUV 5.7L SLT,BLACK,AUTO,1,Alloy,73976,AMERICAN,MEDIUM SUV,CHRYSLER,10188,12544,11503,14048,10188,12544,11503,14048,,,22916,80011,CO,8905,0,1623
1292457600,MANHEIM,2006,4,CHRYSLER,300,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,85173,AMERICAN,SPECIALTY,CHRYSLER,8463,10102,12168,13780,9029,10727,12629,14641,NO,GREEN,25100,76040,TX,10180,0,1503
1255392000,MANHEIM,2006,3,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,85176,AMERICAN,LARGE,FORD,8154,10442,9306,11777,7445,9124,11015,12732,,,835,85040,AZ,8240,0,1633
1277337600,MANHEIM,2008,2,DODGE,AVENGER V6,SE,4D SEDAN,BLUE,AUTO,2,Covers,87980,AMERICAN,MEDIUM,CHRYSLER,7374,7895,10945,11476,7297,8076,12005,12661,,,99750,76040,TX,7300,0,1373
1257465600,MANHEIM,2003,6,CHEVROLET,VENTURE FWD V6,Bas,PASSENGER EXT 3.4L,SILVER,AUTO,1,Alloy,87757,AMERICAN,VAN,GM,3910,5525,4723,6467,2386,3864,6128,9924,,,17675,27542,NC,4300,0,5392
1235520000,MANHEIM,2004,5,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,WHITE,AUTO,1,Alloy,76439,AMERICAN,LARGE TRUCK,CHRYSLER,7768,9414,8889,10667,8003,9596,9143,10864,,,20928,32824,FL,9745,0,920
1274140800,OTHER,2003,7,GMC,ENVOY XL 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREY,AUTO,1,Alloy,96026,AMERICAN,MEDIUM SUV,GM,6314,7760,10191,11306,5571,6886,9028,10018,,,20833,75061,TX,8175,0,1641
1283990400,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE,BROWN,AUTO,2,Covers,91592,AMERICAN,MEDIUM,FORD,3559,4873,6767,8271,3514,4600,6389,7966,,,52492,29532,SC,5260,0,1053
1269388800,MANHEIM,2001,9,FORD,TAURUS,SES,4D SEDAN SE SVG,SILVER,AUTO,1,Alloy,60925,AMERICAN,MEDIUM,FORD,2477,3447,4851,6155,2015,2772,4332,5083,,,21973,32824,FL,4350,0,1125
1259712000,OTHER,2002,7,FORD,TAURUS,SE,4D WAGON SE,WHITE,AUTO,1,Alloy,78011,AMERICAN,MEDIUM,FORD,1716,2484,2353,3183,3196,3968,6392,7341,,,20207,73108,OK,4120,0,1220
1240272000,MANHEIM,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,GOLD,AUTO,2,Covers,71327,AMERICAN,MEDIUM,CHRYSLER,2636,3519,3347,4301,2636,3519,3347,4301,,,20740,21075,MD,4400,0,1155
1293494400,MANHEIM,2003,7,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L,WHITE,AUTO,1,Alloy,97160,AMERICAN,LARGE SUV,GM,7130,8519,10410,11638,6736,8227,10661,11783,,,25100,75050,TX,8485,0,2218
1269907200,MANHEIM,2003,7,MAZDA,MAZDA6,s,4D SEDAN S,SILVER,AUTO,1,Alloy,76911,OTHER ASIAN,MEDIUM,OTHER,5024,6522,8208,10331,5657,7002,9050,11344,,,20928,34761,FL,6235,0,1806
1282694400,MANHEIM,2003,7,FORD,F150 PICKUP 2WD V6,XL,EXT CAB 4.2L W/T,GREY,AUTO,1,Alloy,96632,AMERICAN,LARGE TRUCK,FORD,5550,7216,8994,10547,4813,5755,8318,9550,,,23657,92057,CA,6755,0,920
1289952000,OTHER,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2,Covers,41303,OTHER ASIAN,MEDIUM,OTHER,6599,7532,9675,10588,6837,7742,9816,10676,,,99761,85284,AZ,7200,0,482
1273190400,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,WHITE,AUTO,2,Covers,85902,AMERICAN,LARGE,GM,8225,9293,11723,12952,8236,9534,12236,13523,,,20740,29461,SC,8600,0,2152
1291075200,MANHEIM,2003,7,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,GREEN,AUTO,1,Alloy,81587,AMERICAN,MEDIUM SUV,CHRYSLER,3743,5216,7007,8145,3455,4908,7259,8356,NO,GREEN,18880,37210,TN,4700,0,1803
1251244800,MANHEIM,2006,3,CHRYSLER,300 2.7L V6 MPI,Bas,4D SEDAN,GREEN,AUTO,2,Covers,61476,AMERICAN,SPECIALTY,CHRYSLER,9706,11418,10982,12831,8907,10437,10120,11772,,,16044,22801,VA,9125,0,1215
1251417600,OTHER,2007,2,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,89912,AMERICAN,VAN,CHRYSLER,8042,10136,9185,11447,6532,8104,10600,12048,,,20833,79605,TX,6465,0,1763
1273017600,MANHEIM,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,OTHER,AUTO,1,Alloy,89315,AMERICAN,LARGE,FORD,8838,10651,12410,14334,8289,10005,12020,13797,,,20207,75236,TX,7440,0,1633
1274400000,ADESA,2004,6,CHRYSLER,PT CRUISER,Bas,4D SEDAN,MAROON,AUTO,2,Covers,57496,AMERICAN,MEDIUM,CHRYSLER,3285,4257,6698,8680,3309,4162,6579,7668,,,20234,91752,CA,5580,0,1086
1237420800,MANHEIM,2002,7,FORD,FOCUS 2.0L I-4 SFI D,SE,4D WAGON SE,BLACK,AUTO,1,Alloy,75106,AMERICAN,COMPACT,FORD,2731,3758,3449,4559,2828,3814,3554,4619,,,18880,30272,GA,3975,0,1455
1257292800,MANHEIM,2003,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,WHITE,AUTO,1,Alloy,64017,AMERICAN,MEDIUM SUV,GM,5762,7138,6723,8209,5154,6060,8585,9480,,,21973,32824,FL,7900,0,1320
1256169600,ADESA,2004,5,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,GL,2D COUPE GL2,WHITE,AUTO,,,81948,AMERICAN,MEDIUM,GM,2369,2929,3059,3663,2177,2720,2851,3438,,,8172,28273,NC,4215,0,1633
1270512000,ADESA,2006,4,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,86519,AMERICAN,MEDIUM,CHRYSLER,4924,6137,8203,9438,5196,6527,8431,9391,,,52117,45005,OH,6025,0,1243
1247097600,ADESA,2002,7,FORD,F150 PICKUP 2WD V6 4,XL,EXT CAB 4.2L XL,RED,AUTO,1,Alloy,91275,AMERICAN,LARGE TRUCK,FORD,3412,4610,4185,5479,3356,4545,4124,5409,,,19662,78227,TX,6710,0,920
1287446400,MANHEIM,2009,1,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,BLUE,AUTO,1,Alloy,75485,AMERICAN,MEDIUM,GM,10028,10961,13700,14748,10544,12223,14592,15988,,,3453,80022,CO,8655,0,1038
1240876800,MANHEIM,2006,3,JEEP,COMMANDER 4WD V8 4.7,Bas,4D WAGON,SILVER,AUTO,1,Alloy,55176,AMERICAN,LARGE SUV,CHRYSLER,13682,15179,15277,16893,13682,15179,15277,16893,,,21973,34761,FL,11000,0,1583
1252540800,OTHER,2004,5,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,GREY,MANUAL,1,Alloy,78175,AMERICAN,MEDIUM,GM,3697,4744,4493,5624,3697,4744,4493,5624,,,22916,80229,CO,5455,0,803
1274832000,OTHER,2009,1,DODGE,JOURNEY FWD 4C,SE,4D SPORT UTILITY SE,BLUE,AUTO,2,Covers,45631,AMERICAN,CROSSOVER,CHRYSLER,9899,10423,14368,15021,10133,10585,14382,15023,,,99761,74135,OK,9800,0,834
1235606400,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,WHITE,AUTO,2,Covers,72642,AMERICAN,VAN,CHRYSLER,6526,8363,7548,9532,6574,8337,7600,9504,,,18111,29532,SC,6390,0,1623
1252454400,MANHEIM,2006,3,HYUNDAI,ELANTRA MFI I-4 2.0L,GLS,4D SEDAN,RED,AUTO,2,Covers,75168,OTHER ASIAN,MEDIUM,OTHER,5149,6514,6061,7535,4931,5967,8408,9831,,,20928,32824,FL,5500,0,569
1269561600,OTHER,2005,5,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,WHITE,AUTO,1,Alloy,84499,AMERICAN,SMALL SUV,FORD,7049,8885,10414,12135,7149,8394,10638,11963,,,25100,79605,TX,6895,0,983
1268265600,OTHER,2005,5,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,MAROON,AUTO,,,55497,AMERICAN,LARGE,GM,5412,6563,9274,10756,5412,6563,9274,10756,,,22808,73108,OK,6935,0,1500
1239148800,MANHEIM,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,WHITE,AUTO,2,Covers,61242,AMERICAN,MEDIUM,CHRYSLER,5569,6584,6515,7611,5569,6584,6515,7611,,,99750,92057,CA,5500,0,1215
1272412800,OTHER,2007,3,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,GREY,AUTO,1,Alloy,80511,AMERICAN,MEDIUM SUV,CHRYSLER,13392,14959,17840,19509,13314,15162,16767,18309,,,20833,38118,TN,9955,0,1893
1273622400,MANHEIM,2004,6,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,GOLD,AUTO,1,Alloy,87868,AMERICAN,CROSSOVER,CHRYSLER,7170,8578,10692,12000,6972,8408,10632,12652,,,20928,32824,FL,8190,0,2022
1243382400,OTHER,2003,6,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,2,Covers,89124,AMERICAN,LARGE,GM,3220,4283,3978,5126,3220,4283,3978,5126,,,17212,75020,TX,5200,0,2452
1291075200,MANHEIM,2004,6,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,BLACK,AUTO,1,Alloy,76310,AMERICAN,MEDIUM SUV,GM,5977,7253,9588,11136,6007,6685,9458,9871,NO,GREEN,52646,21075,MD,6620,0,1155
1235433600,MANHEIM,2006,3,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV,BROWN,AUTO,1,Alloy,68059,AMERICAN,SMALL SUV,CHRYSLER,10057,11047,11362,12431,10228,11299,11546,12703,,,19064,75050,TX,7340,0,825
1288742400,ADESA,2006,4,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,BEIGE,AUTO,1,Alloy,93523,AMERICAN,CROSSOVER,FORD,7902,9281,12233,13571,6201,7970,10199,11842,,,52644,77086,TX,7230,0,1774
1278374400,OTHER,2007,3,CHEVROLET,COBALT,LT,4D SEDAN LS,RED,AUTO,2,Covers,73991,AMERICAN,COMPACT,GM,5296,6468,8579,10477,5268,6498,8824,9987,,,99750,29070,SC,5700,0,803
